WORD|老百姓|zh-CN	Word	这用我们老百姓的话来说	"our common parlance, that's called"	老百姓	老百姓	Noun		"ordinary people, civilians, the common people"	Youtube	zh-CN	en	lǎo&#8239;bǎi&#8239;xìng	zhè yòng wǒ&#8239;men lǎo&#8239;bǎi&#8239;xìng de&#8239;huà lái&#8239;shuō	521	yt_dD-RjVLI74A	test 1	2026-03-04 09:26	"妈
这用我们老百姓的话来说
就叫私奔"	"Mom, in
our common parlance, that's called
eloping!"	"mom
In layman's terms...
It's called elopement."
WORD|伟大|zh-CN	Word	真伟大的是你姐	Your sister is truly great. For	伟大	伟大	Adj		"great, mighty, grand"	Youtube	zh-CN	en	wěi&#8239;dà	zhēn wěi&#8239;dà de shì nǐ jiě	514	yt_dD-RjVLI74A	test 1	2026-03-04 09:25	"各取所需吧
真伟大的是你姐
为爱情"	"-
Your sister is truly great. For
love, she"	"Let each get what they need.
Your sister is truly amazing.
For love"
WORD|内疚|zh-CN	Word	所以秉昆不必内疚	"So Bingkun, don't feel guilty."	内疚	内疚	Verb		"guilt, remorse, Guilty"	Youtube	zh-CN	en	nèi&#8239;jiù	suǒ&#8239;yǐ bǐng&#8239;kūn bù&#8239;bì nèi&#8239;jiù	465	yt_dD-RjVLI74A	test 1	2026-03-04 09:17	"好人生比好年华更重要
所以秉昆不必内疚
我下乡不是为你"	"good life is more important than good years.
So Bingkun, don't feel guilty.
I'm not going to the countryside for you; it"	"A good life is more important than good years.
Therefore, Bingkun need not feel guilty.
I didn't go to the countryside for you."
WORD|年华|zh-CN	Word	女孩儿的好年华就那么几年	"girl's best years are only a few,"	年华	年华	Noun		"time, youth, years"	Youtube	zh-CN	en	nián&#8239;huá	nǚ&#8239;hái&#8239;ér de hǎo nián&#8239;huá jiù nà&#8239;me jǐ nián	462	yt_dD-RjVLI74A	test 1	2026-03-04 09:17	"妈妈说
女孩儿的好年华就那么几年
只不过我认为"	"Mom says a
girl's best years are only a few,
but I think a"	"Mom said
A girl's best years only last a few years.
However, I think"
WORD|女孩儿|zh-CN	Word	女孩儿的好年华就那么几年	"girl's best years are only a few,"	女孩儿	女孩儿	Noun		"girl, maiden, lass"	Youtube	zh-CN	en	nǚ&#8239;hái&#8239;ér	nǚ&#8239;hái&#8239;ér de hǎo nián&#8239;huá jiù nà&#8239;me jǐ nián	462	yt_dD-RjVLI74A	test 1	2026-03-04 09:16	"妈妈说
女孩儿的好年华就那么几年
只不过我认为"	"Mom says a
girl's best years are only a few,
but I think a"	"Mom said
A girl's best years only last a few years.
However, I think"
WORD|防潮|zh-CN	Word	防潮	-	防潮	防潮	Verb		"moistureproof, damp-proof, waterproof"	Youtube	zh-CN	en	fáng&#8239;cháo	fáng&#8239;cháo	398	yt_dD-RjVLI74A	test 1	2026-03-04 09:04	"拿过来
防潮
姐"	"-
-
-"	"Take it
Moisture-proof
sister"
WORD|藏|zh-CN	Word	那干嘛把东西藏起来	No.	藏	藏	Verb		"hide, Tibet, conceal"	Youtube	zh-CN	en	cáng	nà gàn&#8239;ma bǎ dōng&#8239;xī cáng qǐ&#8239;lái	730	yt_VI6kCh4gscg	【同一屋檐下 第一季】EP02 下篇 | 杨笠急脱单求教陈建斌 | 邓紫棋/陈建斌/魏大勋/李诞/曾可妮/杨笠 | 优酷 YOUKU	2026-03-04 09:02	"我没在忙什么
那干嘛把东西藏起来
没有"	"No.
No.
No."	
WORD|百分百|zh-CN	Word	就是咱们家也不是百分百安全	our house isn't 100% safe.	百分百	百分百	Num		"absolutely, 100 percent, one hundred percent"	Youtube	zh-CN	en	bǎi&#8239;fēn&#8239;bǎi	jiù&#8239;shì zán&#8239;men jiā yě bú&#8239;shì bǎi&#8239;fēn&#8239;bǎi ān&#8239;quán	385	yt_dD-RjVLI74A	test 1	2026-03-04 09:01	"一定得保存好
就是咱们家也不是百分百安全
那咋办啊"	"You must keep them safe. Even
our house isn't 100% safe.
So what do we do? The"	"Make sure to keep it safe.
Even our home isn't 100% safe.
What should we do then?"
WORD|绝版|zh-CN	Word	很有可能是绝版	very likely out of print.	绝版	绝版	Noun		"out of print, discontinued, no longer published"	Youtube	zh-CN	en	jué&#8239;bǎn	hěn yǒu kě&#8239;néng shì jué&#8239;bǎn	383	yt_dD-RjVLI74A	test 1	2026-03-04 09:01	"这些书
很有可能是绝版
一定得保存好"	"These books are
very likely out of print.
You must keep them safe. Even"	"These books
It is very likely to be a rare edition.
Make sure to keep it safe."
WORD|优秀|zh-CN	Word	你俩就是比我优秀	You two are better than me.	优秀	优秀	Adj		"outstanding, excellent, great"	Youtube	zh-CN	en	yōu&#8239;xiù	nǐ liǎ jiù&#8239;shì bǐ wǒ yōu&#8239;xiù	364	yt_dD-RjVLI74A	test 1	2026-03-04 08:59	"同一个父母生的
你俩就是比我优秀
你也不是不优秀"	"same parents.
You two are better than me.
You're not bad, just not"	"Born to the same parents
You two are just better than me.
You're not bad either."
WORD|昆儿|zh-CN	Word	昆儿啊	"Kun'er,"	昆儿	昆儿	Noun		"son, child, baby"	Youtube	zh-CN	en	kūn&#8239;ér	kūn&#8239;ér a	265	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:51	"两年才能回来一次
昆儿啊
咱就在咱们市周围"	"come back once every two years."" ""
Kun'er,
let's"	
WORD|咱|zh-CN	Word	咱就在咱们市周围	let's	咱	咱	Pron		"we, us, our"	Youtube	zh-CN	en	zán	zán jiù zài zán&#8239;men shì zhōu&#8239;wéi	266	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:50	"昆儿啊
咱就在咱们市周围
找一个农村去插队啊"	"Kun'er,
let's
find a rural area around our city to go and work in the countryside."	
WORD|农村|zh-CN	Word	找一个农村去插队啊	find a rural area around our city to go and work in the countryside.	农村	农村	Noun		"countryside, village, rural area"	Youtube	zh-CN	en	nóng&#8239;cūn	zhǎo yí&#8239;gè nóng&#8239;cūn qù chā&#8239;duì a	267	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:50	"咱就在咱们市周围
找一个农村去插队啊
妈想你了你就回来看看妈"	"let's
find a rural area around our city to go and work in the countryside.
Mom misses you, come back and see Mom."	
WORD|工资|zh-CN	Word	兵团虽说还有工资 就是	"Although the Production and Construction Corps pays, it's too far. He can only"	工资	工资	Noun		"salary, wages, pay"	Youtube	zh-CN	en	gōng&#8239;zī	bīng&#8239;tuán suī&#8239;shuō hái&#8239;yǒu gōng&#8239;zī jiù&#8239;shì	262	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:50	"有一个就够了
兵团虽说还有工资 就是
又远"	"One is enough.
Although the Production and Construction Corps pays, it's too far. He can only
-"	
WORD|探亲假|zh-CN	Word	就一次探亲假	visiting relatives.	探亲假	探亲假	Verb		"family visit leave, home leave, parental visit leave"	Youtube	zh-CN	en	tàn&#8239;qīn&#8239;jiǎ	jiù yī cì tàn&#8239;qīn&#8239;jiǎ	228	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:32	"我们两个还都是两年
就一次探亲假
什么时候能够再回来"	"We both only have one two-year leave for
visiting relatives.
When we can come back"	
WORD|啥话|zh-CN	Word	你说啥话呢	you saying? To be	啥话	啥话	Noun		"what, huh, what?"	Youtube	zh-CN	en	shá&#8239;huà	nǐ shuō shá&#8239;huà ne	224	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:30	"最后一张合影了
你说啥话呢
实话"	"last group photo. What are
you saying? To be
honest,"	
WORD|合影|zh-CN	Word	最后一张合影了	last group photo. What are	合影	合影	Verb		"group photo, photograph together, take a group photo"	Youtube	zh-CN	en	hé&#8239;yǐng	zuì&#8239;hòu yī zhāng hé&#8239;yǐng le	223	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:30	"是咱们家呀
最后一张合影了
你说啥话呢"	"our family's
last group photo. What are
you saying? To be"	
WORD|汇报|zh-CN	Word	我好跟主任去汇报	"report to the director. Okay, okay, let me see"	汇报	汇报	Verb		"report, give an account of, briefing"	Youtube	zh-CN	en	huì&#8239;bào	wǒ hǎo gēn zhǔ&#8239;rèn qù huì&#8239;bào	200	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-02 08:29	"就告诉我一声
我好跟主任去汇报
行行"	"-
report to the director. Okay, okay, let me see
-"	
WORD|指不定|zh-CN	Word	对 你指不定出什么事呢	knows what might happen to you?	指不定	指不定	Verb		"uncertain, who knows, unpredictable"	Youtube	zh-CN	en	zhǐ&#8239;bù&#8239;dìng	duì nǐ zhǐ&#8239;bù&#8239;dìng chū shén&#8239;me shì ne	164	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-01 04:06	"你要是一个人在外头
对 你指不定出什么事呢
你闭嘴"	"you're out there alone, who
knows what might happen to you?
Shut up,"	
WORD|惦记|zh-CN	Word	你不惦记挺久了吗	Haven't you been thinking about it for a long time?	惦记	惦记	Verb		"to miss, to remember, miss"	Youtube	zh-CN	en	diàn&#8239;jì	nǐ bù diàn&#8239;jì tǐng jiǔ le ma	47	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-01 04:05	"爸给我这件大衣
你不惦记挺久了吗
给你"	"Dad gave me this coat
Haven't you been thinking about it for a long time?
Here you go"	
WORD|招人|zh-CN	Word	太招人 太漂亮了	"too attractive, too pretty. In our"	招人	招人	Verb		"recruit, hire, hiring"	Youtube	zh-CN	en	zhāo&#8239;rén	tài zhāo&#8239;rén tài piào&#8239;liàng le	152	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-01 04:05	"你呀
太招人 太漂亮了
就咱这光字片"	"You're
too attractive, too pretty. In our
Guangzi neighborhood,"	
WORD|犟|zh-CN	Word	你犟不过她	Mit ihr kann man nicht streiten.	犟	犟	Verb		"hartnäckig, stur, eigensinnig"	Youtube	zh-CN	de	jiàng	nǐ jiàng bù&#8239;guò tā	40	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-01 03:57	"她走你还不如让我走呢
你犟不过她
哥 你要说学习啥的"	"Wenn sie geht, kann ich sie genauso gut gehen lassen.
Mit ihr kann man nicht streiten.
Alter, wenn du vom Lernen oder so redest..."	
WORD|其余|zh-CN	Word	其余的那都是上山下乡的对象	"Der Rest waren allesamt diejenigen, die aufs Land geschickt wurden."	其余	其余	Pron		"der Rest, übrig, die Übrigen"	Youtube	zh-CN	de	qí&#8239;yú	qí&#8239;yú de nà dōu shì shàng&#8239;shān xià&#8239;xiāng de duì&#8239;xiàng	98	yt_Lb8RjZGB0Us	人世間 01丨 A Lifelong Journey #雷佳音#辛柏青#宋佳#殷桃#丁勇岱	2026-03-01 03:56	"一户只能一个人留城
其余的那都是上山下乡的对象
不论早晚"	"Nur eine Person pro Haushalt darf in der Stadt bleiben.
Der Rest waren allesamt diejenigen, die aufs Land geschickt wurden.
Egal ob Morgen oder Abend"	
WORD|有关|zh-CN	Word	跟早上聊的东西有关的	It's related to what we talked about this morning	有关	有关	Verb		"concerning, about, related"	Youtube	zh-CN	en	yǒu&#8239;guān	gēn zǎo&#8239;shàng liáo de dōng&#8239;xī yǒu&#8239;guān de	779	yt_VI6kCh4gscg	【同一屋檐下 第一季】EP02 下篇 | 杨笠急脱单求教陈建斌 | 邓紫棋/陈建斌/魏大勋/李诞/曾可妮/杨笠 | 优酷 YOUKU	2026-02-28 10:57	"聊的东西有关的
跟早上聊的东西有关的
等一下"	"What we talked about is related
It's related to what we talked about this morning
Wait a moment"	
WORD|忙|zh-CN	Word	我没在忙什么	Then why are you hiding things?	忙	忙	Verb		"busy, occupied, hustle"	Youtube	zh-CN	en	máng	wǒ méi zài máng shén&#8239;me	729	yt_VI6kCh4gscg	【同一屋檐下 第一季】EP02 下篇 | 杨笠急脱单求教陈建斌 | 邓紫棋/陈建斌/魏大勋/李诞/曾可妮/杨笠 | 优酷 YOUKU	2026-02-28 10:54	"你在忙什么
我没在忙什么
那干嘛把东西藏起来"	"What are you busy with?
Then why are you hiding things?
Then why are you hiding things?"	
WORD|望|zh-CN	Word	干嘛这样望着我	It's just like this	望	望	Verb		"hope, look, view"	Youtube	zh-CN	en	wàng	gàn&#8239;ma zhè&#8239;yàng wàng zhe wǒ	743	yt_VI6kCh4gscg	【同一屋檐下 第一季】EP02 下篇 | 杨笠急脱单求教陈建斌 | 邓紫棋/陈建斌/魏大勋/李诞/曾可妮/杨笠 | 优酷 YOUKU	2026-02-28 10:54	"这个你觉得
干嘛这样望着我
就是这样"	"It's just like this
It's just like this
It's just like this"	
WORD|好喝|zh-CN	Word	好喝的买不起啊。	I can't afford the good stuff.	好喝	好喝	_		"tasty, delicious, good to drink"	Netflix	zh-CN	en	hǎo&#8239;hē	hǎo&#8239;hē de mǎi&#8239;bù&#8239;qǐ a 。	281	nf_81450503	3 Body Problem Flg. 5 Das Schiff	2026-02-11 04:53	"太难喝了。
好喝的买不起啊。
你们都是瓦尔玛亲自挑选出的人才。"	"It's terrible.
I can't afford the good stuff.
You are all talents handpicked by Valma himself."	"It's nasty.
Can't afford the good shit.
You men and women have been handpicked by Commander Varma."
WORD|从没有|zh-CN	Word	从没有。	Never.	从没有	从没有	Verb		"never, not ever, not once"	Netflix	zh-CN	en	cóng&#8239;méi&#8239;yǒu	cóng&#8239;méi&#8239;yǒu 。	240	nf_81450503	3 Body Problem Flg. 5 Das Schiff	2026-02-11 04:45	"我们从没有欺骗过你。
从没有。
求求您。"	"We have never deceived you.
Never.
Please."	"We never lied to you, Lord.
Never.
Please."
WORD|海军|zh-CN	Word	但我不会跟陌生人在这里讨论海军高度机密项目。	"""But I won't discuss highly classified naval projects with strangers here."""	海军	海军	Noun		"navy, naval forces, fleet"	Netflix	zh-CN	en	hǎi&#8239;jūn	dàn wǒ bù huì gēn mò&#8239;shēng&#8239;rén zài zhè&#8239;lǐ tǎo&#8239;lùn hǎi&#8239;jūn gāo&#8239;dù jī&#8239;mì xiàng&#8239;mù 。	25	nf_81450503	3 Body Problem Flg. 5 Das Schiff	2026-02-10 04:33	"我感到很荣幸。
但我不会跟陌生人在这里讨论海军高度机密项目。
你可以要求看我的证件,就能知道我是谁,在那儿工作了。"	"""I feel honored.""
""But I won't discuss highly classified naval projects with strangers here.""
You can ask to see my credentials, and you'll see who I am and where I work."	"I'm flattered, sir.
But I don't discuss highly sensitive naval operations with strangers.
Well, you could ask to see my ID. That'd tell you who I am and where I work."
WORD|不等|zh-CN	Word	"没准不等我们的人找着,他们就把存信息的东西毁了。"	They might destroy the information storage before our people even find it.	不等	不等	Verb		"unequal, not equal to, wait for"	Netflix	zh-CN	en	bù&#8239;děng	"méi&#8239;zhǔn bù&#8239;děng wǒ&#8239;men de rén zhǎo zhe , tā&#8239;men jiù bǎ cún xìn&#8239;xī de dōng&#8239;xī huǐ le 。"	203	nf_81450503	3 Body Problem Flg. 5 Das Schiff	2026-02-10 04:16	"要是派特种部队去,那肯定是场血战,两败俱伤。
没准不等我们的人找着,他们就把存信息的东西毁了。
对,那样行不通。"	"If we send in special forces, it will surely be a bloody battle, mutually destructive.
They might destroy the information storage before our people even find it.
Right, that won't work."	"If you're thinkin' Special Forces, it'll be a fucking bloodbath on both sides.
And they'll probably have time to destroy the drive or whatever before our lads will get it.
Yeah, it's a nonstarter."
WORD|存|zh-CN	Word	"没准不等我们的人找着,他们就把存信息的东西毁了。"	They might destroy the information storage before our people even find it.	存	存	Verb		"to save, to deposit, to store"	Netflix	zh-CN	en	cún	"méi&#8239;zhǔn bù&#8239;děng wǒ&#8239;men de rén zhǎo zhe , tā&#8239;men jiù bǎ cún xìn&#8239;xī de dōng&#8239;xī huǐ le 。"	203	nf_81450503	3 Body Problem Flg. 5 Das Schiff	2026-02-10 04:16	"要是派特种部队去,那肯定是场血战,两败俱伤。
没准不等我们的人找着,他们就把存信息的东西毁了。
对,那样行不通。"	"If we send in special forces, it will surely be a bloody battle, mutually destructive.
They might destroy the information storage before our people even find it.
Right, that won't work."	"If you're thinkin' Special Forces, it'll be a fucking bloodbath on both sides.
And they'll probably have time to destroy the drive or whatever before our lads will get it.
Yeah, it's a nonstarter."
WORD|三体|zh-CN	Word	"要怎么消灭船上所有人,同时又能保证三体信息不会损坏?"	How can we eliminate everyone on the ship while ensuring the Trisolaris information is not damaged?	三体	三体	Noun		"The Three-Body Problem, Three-body, three-body"	Netflix	zh-CN	en	sān&#8239;tǐ	"yào zěn&#8239;me xiāo&#8239;miè chuán&#8239;shàng suǒ&#8239;yǒu&#8239;rén , tóng&#8239;shí yòu néng bǎo&#8239;zhèng sān&#8239;tǐ xìn&#8239;xī bù huì sǔn&#8239;huài ?"	201	nf_81450503	3 Body Problem Flg. 5 Das Schiff	2026-02-10 04:16	"要怪就怪他们的父母背叛了同类,怪不了别人。
要怎么消灭船上所有人,同时又能保证三体信息不会损坏?
要是派特种部队去,那肯定是场血战,两败俱伤。"	"It's their parents who betrayed their own kind, not them.
How can we eliminate everyone on the ship while ensuring the Trisolaris information is not damaged?
If we send in special forces, it will surely be a bloody battle, mutually destructive."	"Yeah, it's a shame their parents betrayed their own species. But there it is.
How do we neutralize everyone aboard the ship without damaging the data?
If you're thinkin' Special Forces, it'll be a fucking bloodbath on both sides."
